page_id,total_ads,estimated_audience_size_mean,estimated_audience_size_median,estimated_audience_size_sum,estimated_impressions_mean,estimated_impressions_median,estimated_impressions_sum,estimated_spend_mean,estimated_spend_median,estimated_spend_sum,advocacy_msg_type_illuminating_<lambda>,issue_msg_type_illuminating_<lambda>,covid_topic_illuminating_mean,economy_topic_illuminating_mean,education_topic_illuminating_mean
1937237c3a104e3174cc1b4891ea443d3d6d15852120c3422f3e4698917a7e08,1,1000001.0,1000001.0,1000001,17499.0,17499.0,17499,349.0,349.0,349,1,1,0.0,0.0,0.0
19472fcb8bf011d2a8bfd69bb9972f5db401c1e8cb9c2b936cb404680d812f68,6,71250.0,18750.0,427500,12499.0,12499.0,74994,132.33,149.0,794,0,0,0.0,0.0,0.0
1966ce644beb7ec94dd9f801e035dec58539dc0839d2a37ca66e36d9de2efec2,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,49.0,49.0,49,1,0,0.0,0.0,0.0
1967878f41e26cb08bb86238a704d81e1518d91590f9a26316767167b6593b5a,1,1000001.0,1000001.0,1000001,8499.0,8499.0,8499,49.0,49.0,49,1,1,0.0,1.0,0.0
198ccfb66979cfe15a360bacd08ab77b55cbcd657b4328d3d3ce66da9990b184,24,929167.58,1000001.0,22300022,24582.33,24999.0,589976,49.0,49.0,1176,1,0,0.04,0.04,0.0
19a3148568a45190e46047af223d55126671f01a90a3d1988f3987c7a69e6409,3,1000001.0,1000001.0,3000003,77499.0,47499.0,232497,315.67,349.0,947,0,0,0.67,0.0,0.0
19a8d1d3316a1c4bef83b20b2e6d8e9def5ee221056f18caed91b80c38ad8b99,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
19ab0dfc0ac8cd43df84a6ccffad5c3b1972fcfd4453bff95f51301aa5c36940,3186,488999.45,300000.0,1557952232,9282.43,1499.0,29573814,423.56,49.0,1349464,0,0,0.0,0.0,0.0
19c35d26538c0dbae3c2e8037b78c8db869877beb2fc373acc05751cc7975abc,1,1000001.0,1000001.0,1000001,22499.0,22499.0,22499,149.0,149.0,149,0,0,1.0,0.0,0.0
19dee9db57c14aa27b870eafa6c165148cd93aee7d1e0492f7f330a30e72b8e9,11,1000001.0,1000001.0,11000011,3135.36,499.0,34489,49.0,49.0,539,0,0,0.0,0.0,0.0
19f6f601a0509283a9a29fa5eb50051e495cc9c151c87584898e309da8d0d959,2,52500.0,52500.0,105000,1499.0,1499.0,2998,49.0,49.0,98,0,0,0.0,0.0,0.0
1a06583ebf2a5741555a68f0088a43dff8d9178f1cbf83c6d730d0993c350509,200,12524.0,7500.0,2504800,19789.0,12499.0,3957800,528.5,349.0,105700,1,1,0.0,0.0,0.0
1a08b5c67cbc3df34f704d3ff8bf3a0691cf3289e7433fd95946d3a72dd93cab,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,1.0,0.0,0.0
1a2df1f912a635a0afef196972f8c5aea8bae79ca5aa598f6231747621bf18a3,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
1a497e29498fd5dd1f34a9fcb482919fa2a1a89d02e6b42672ea3cfe0210d11b,285,958427.79,1000001.0,273151920,17149.88,1499.0,4887715,146.54,49.0,41765,0,0,0.0,0.0,0.0
1a61438bd8641a341421996573cd4976e14e874e7e20cce7f26a89fc5d2d71db,1264,1000001.0,1000001.0,1264001264,3888.64,499.0,4915236,93.78,49.0,118536,0,0,0.0,0.0,0.0
1a81a2a663ee204391df2e10d9cf1c9cf8fb3811500850522c7f2dc881664303,1,3000.0,3000.0,3000,12499.0,12499.0,12499,149.0,149.0,149,1,1,0.0,1.0,0.0
1a84442394dda65a74cb235094b398c1d0126366b615225b1a175622d1b41e34,1,30000.0,30000.0,30000,32499.0,32499.0,32499,549.0,549.0,549,0,0,0.0,0.0,0.0
1a87a3228c556cff1450eaaec2ea6b7cbc9e8c133d3e0b8682be288bed4b8e60,8,232500.0,300000.0,1860000,350061.5,274999.0,2800492,2386.5,1499.0,19092,1,1,0.0,0.0,0.0
1a93b63571eff2e996e4e57c85115ff96b601a96fe842253843c0e30b9b14809,303,981354.1,1000001.0,297350293,57177.23,5499.0,17324702,974.08,149.0,295147,0,0,0.0,0.0,0.0
1a9868be13fff50dcfb93063de016178f6f8b840e7cb74ecbf4cdf015455633a,1,30000.0,30000.0,30000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
1a9a7d13e402e38a72193ef0c229bc5c1974fffafdd41110c3d5bf4a1e7569c6,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,1.0,0.0,0.0
1abaefc820fb21fe857b47c08a3872206902ba4c32a97f22605879f593c9b22d,1,30000.0,30000.0,30000,6499.0,6499.0,6499,49.0,49.0,49,1,1,0.0,0.0,0.0
1abd44fc027254b3150612d26e5fe000dd9439282612e68739eb08fda76a8ed5,7,1000001.0,1000001.0,7000007,214499.14,5499.0,1501494,5356.14,49.0,37493,0,0,0.0,1.0,0.0
1ac6f2daff10197fb9174304af793b9bfc1e0b58fda010cd0b24022da2dc25e0,2,515000.5,515000.5,1030001,206249.0,206249.0,412498,2749.0,2749.0,5498,0,0,0.5,0.0,0.0
1aeaf4073144224658766428f3c126a7323e38c42276401a73c5928aa50830c9,2,875000.5,875000.5,1750001,4499.0,4499.0,8998,49.0,49.0,98,1,1,0.0,1.0,0.0
1b043fe1534d2f00dba65b9325ae8a7fb5920d7c3dac12f4c1a268ef91086cf6,5,61420.0,3000.0,307100,8299.0,8499.0,41495,69.0,49.0,345,1,1,0.0,0.0,0.0
1b10fd5328525429928530bacdec43f5a8a054eb63a9d5ec69254e061cc4a9c0,1,0.0,0.0,0,137499.0,137499.0,137499,2749.0,2749.0,2749,1,1,0.0,1.0,0.0
1b26cbcd2e32e8f7430a38eac9339bd742181a6e9b1d8aaafee4202a1e5cd71b,2,1000001.0,1000001.0,2000002,7499.0,7499.0,14998,49.0,49.0,98,0,1,0.0,0.0,0.0
1b3170bfc61b58136a3b6d6e4ddb0d0976906f60c21941e0024d5db5bc910ec9,2,75000.0,75000.0,150000,2499.0,2499.0,4998,49.0,49.0,98,1,1,0.0,0.0,0.0
1b404a76349926884985c554e9304aacdc89e20cb518627f2a115f7e5efb23f4,1,75000.0,75000.0,75000,1499.0,1499.0,1499,49.0,49.0,49,0,0,0.0,0.0,0.0
1b59655b641d159ee49db618e30ca9a67d1bbe86d416505ea5d3b1c1701707de,4,1000001.0,1000001.0,4000004,7999.0,6999.0,31996,99.0,99.0,396,0,0,0.0,0.0,0.0
1b619cff23305b2e03b3260af9968600632a334bb739c1cac9a8398515163019,10,440000.2,300000.0,4400002,382749.3,193749.0,3827493,5254.0,4374.0,52540,0,0,0.6,0.2,0.0
1b6d2eb2a1cec6c64fcb820e0149f423d9be0a9a3303558da2bd53c66a0d3c7f,14,206785.71,300000.0,2895000,9713.29,2499.0,135986,291.86,149.0,4086,1,1,0.0,0.0,0.0
1b8bb1da4d21d57374af43f47b6366974ca743c1bb7a73f08240d69086c9de76,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,1,0.0,0.0,0.0
1bb39e4ec71a58535060cb4862421afa8df5517a5dfcd8a191d199ab13f9e744,1,300000.0,300000.0,300000,274999.0,274999.0,274999,9499.0,9499.0,9499,1,1,0.0,1.0,0.0
1bcfe928a9ae44b931d96b175f39d221ccc86e681e6a0abdca2a32e950703901,1,30000.0,30000.0,30000,1499.0,1499.0,1499,49.0,49.0,49,1,1,0.0,0.0,0.0
1bd6ea2412362d3327f812635e444b1894fde39bbeba00ef85325389f528fde2,9,611111.56,300000.0,5500004,116721.22,64999.0,1050491,1171.22,1249.0,10541,0,0,0.33,0.0,0.0
1be1201f80159986bfb19a24909799232ce0fa131ebd64a37e8648c9c17fb346,2,300000.0,300000.0,600000,7999.0,7999.0,15998,149.0,149.0,298,0,0,0.0,0.0,0.0
1beec69ae1448ab0c0bc0f6fc6425ef89d42cdd9c3cbfabd0600c524fa43df38,1,3000.0,3000.0,3000,3499.0,3499.0,3499,149.0,149.0,149,0,1,0.0,0.0,0.0
1c0a43037a5412ade351ea35c081f108870f4eb32fc728b2caa2016c51d3652c,1,1000001.0,1000001.0,1000001,374999.0,374999.0,374999,1249.0,1249.0,1249,1,1,0.0,1.0,0.0
1c1a0ca8b6cb00dc4e55a93946452ba2ac3ba73149d90333ff78a08b707b2881,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
1c24fb27a5937ee19b32fe3445f59e9ca1e59c4d41232cfe6187100baf1b6d29,6,30000.0,30000.0,180000,146665.67,128749.0,879994,1215.67,949.0,7294,0,0,0.0,0.0,0.0
1c3a61cc97398ef707927c5d47d23f8d007a3e56d153f953db7fb71fbee22812,4,1000001.0,1000001.0,4000004,173749.0,133749.0,694996,499.0,499.0,1996,0,0,0.0,0.5,0.0
1c5944669a35c19c174e0201ae11b4c764cfc512e53d434e1591b8702976a469,1,30000.0,30000.0,30000,12499.0,12499.0,12499,349.0,349.0,349,0,1,0.0,0.0,0.0
1c5e781ea893a4835002d681b9e98dca7afe0188a0301b53b2de21d2d1dde7a4,19,1000001.0,1000001.0,19000019,920.05,499.0,17481,59.53,49.0,1131,0,0,0.0,0.0,0.0
1c5f7bdb81285146038ee1ff0ca009a14d75b32e74f2eca49810e3831820529b,7,1000001.0,1000001.0,7000007,835714.0,1000000.0,5849998,663.29,549.0,4643,0,0,0.0,0.0,0.0
1c62097aec18f6441f1cdc0c1f46c66f709db9d574bb6370970f738d4e6ccffd,13,91615.38,30000.0,1191000,32268.23,12499.0,419487,610.54,149.0,7937,1,0,0.46,0.0,0.0
1c6368165fa48660c06b158a184fe9c5f686545691e95029765f49e4fc30b13a,14,1000001.0,1000001.0,14000014,8106.14,2499.0,113486,77.57,49.0,1086,1,1,0.0,0.0,0.0
1c80857716e0a9b84ee40762c27762e6537f3d650ef0baa2a0548ef6f6be635f,5,84000.0,30000.0,420000,4499.0,5499.0,22495,109.0,149.0,545,1,1,0.0,0.0,0.4
1c992d72d53cf0f661f5420cb49112204386c5439b0bd6c43b7ec0b11a5b9625,5,1000001.0,1000001.0,5000005,1699.0,2499.0,8495,109.0,149.0,545,1,1,0.0,0.8,0.0
1ca2222bf2375f4f050b893b672085c8ca02484c10052617e9f9d797340d1554,1,3000.0,3000.0,3000,7499.0,7499.0,7499,149.0,149.0,149,1,1,0.0,0.0,0.0
1ca92c1d9598ac2dd15e30082bf820a5c97ea301b1cfa40c752b38e5746bc754,31,311935.61,300000.0,9670004,2369.97,1499.0,73469,49.0,49.0,1519,1,1,0.0,0.06,0.0
1cb1bf086678d69d1ac902701d6e3d7c44ed247471f1be2f8e3fb39f4baf858d,106,74533.49,75000.0,7900550,17928.25,499.0,1900394,297.11,49.0,31494,1,1,0.0,0.02,0.0
1cce9593b3d3eeaf8c7070e69d69b86ef440f5d76f3953a120be9a32d48d0ab1,85,905294.93,1000001.0,76950069,77787.25,12499.0,6611916,6901.94,749.0,586665,0,0,0.0,0.0,0.0
1cd5e3ba727f376040685dfae36220ee3bf2f0c01218da935f47d48c72036723,2,30000.0,30000.0,60000,63749.0,63749.0,127498,849.0,849.0,1698,1,0,0.0,0.0,0.0
1ceb22d6581f812863bd5811879a66ecf686a8f8c23ddc9d102f53465039af78,28,332142.86,300000.0,9300000,169838.32,84999.0,4755473,3454.36,1049.0,96722,0,0,0.21,0.21,0.0
1cfcea6842e431a2725b2247e6a729a3a1917fa0f70a849d10ae56e0e8478027,3,7500.0,7500.0,22500,22499.0,27499.0,67497,515.67,349.0,1547,1,1,0.0,0.0,0.0
1d0134b5f83d1d40be192681a76538169114d48fb8f3b242d5ac6fbc148bbe94,14,1000001.0,1000001.0,14000014,61213.29,69999.0,856986,884.71,849.0,12386,1,1,0.0,0.79,0.0
1d1e1247dc8627432498d969364b6443a5197b335bb98688c00f12c87d2ccc24,1,30000.0,30000.0,30000,4499.0,4499.0,4499,49.0,49.0,49,0,0,0.0,0.0,0.0
1d38ccadd1425c6ebe930431c2d732e62df66ecdea5655d6719f246ced323bfa,3,450000.0,300000.0,1350000,15499.0,6499.0,46497,82.33,49.0,247,1,0,0.0,0.33,0.0
1d39d06bfb23678b3c621f88957b15db6dc91f819430da209d6d3627c1213ef6,3,600000.0,750000.0,1800000,36665.67,12499.0,109997,315.67,149.0,947,0,1,0.0,0.33,0.0
1d4625968232e2cc49722f84b6a807be30468fe0717ff151270fbe62b2d45c7b,656,263149.04,75000.0,172625767,83266.54,22499.0,54622847,1169.43,349.0,767144,1,1,0.0,0.64,0.15
1d83920e8cdb7f4a87387058af689fcc7bc075e2aa80ca6a7ca3202448b941e6,1,30000.0,30000.0,30000,2499.0,2499.0,2499,149.0,149.0,149,1,0,0.0,0.0,0.0
1d8c01475435be1e2d3bdc24ebf32da558357e816a908ce891a848a5c74edffb,2,1000001.0,1000001.0,2000002,1499.0,1499.0,2998,49.0,49.0,98,0,0,0.0,0.0,0.0
1d9586fcee898c5c3f5ad857673c9274a2a2ec2ef2d54ba18d173bbaf0fb06e2,3,1000001.0,1000001.0,3000003,2832.33,499.0,8497,49.0,49.0,147,0,0,0.0,0.0,0.0
1da037a2583af85ca08c25f924178e0afc8a5a7d12661a56b665f01ceaaee4fd,16,26062.5,7500.0,417000,6655.25,2499.0,106484,61.5,49.0,984,0,0,0.0,0.25,0.0
1daad6bc5dbafc0eaae47dcbd0ed2109208a7432dcf0047270e2d17e72e329a4,3,1000001.0,1000001.0,3000003,17499.0,17499.0,52497,215.67,249.0,647,1,1,0.0,1.0,0.0
1db2694134b04c2f787731842b2a171f38f44cb36fd41f5464867d28fcabfb57,2,7500.0,7500.0,15000,4499.0,4499.0,8998,49.0,49.0,98,0,0,1.0,0.0,0.0
1dbb143482e68000d7db9d7443043810de3cba48d7a5644fbfdf484b43923113,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,1,0,0.0,0.0,0.0
1dbe7b671d58e5270b214d6b6a70d91d272bfb837b2c26db97a9415b78888733,4,1000001.0,1000001.0,4000004,999.0,999.0,3996,49.0,49.0,196,0,0,0.0,0.0,0.0
1ddce3160e574b61e3858a8c9e1ee5c2536c4141aab7ae2cc79605a8e833eb95,11,647273.36,1000001.0,7120007,25499.0,22499.0,280489,94.45,49.0,1039,1,1,0.0,0.27,0.0
1ddfec97e3d2c63ece9990ae7e48ef4214ade6592ed89b2b945011f662635d10,39,974374.05,1000001.0,38000588,77088.77,6499.0,3006462,1666.95,149.0,65011,1,0,0.0,0.26,0.0
1deb2d5bd6eaaf2daf03232e5217b36a66bb346fb73955593cd811c644ba2104,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,1,0,0.0,0.0,0.0
1e0a61c9a1b9be262fdab6c4a443f60a5f0e2b104321effbfa014b80134b777c,4,1000001.0,1000001.0,4000004,999.0,499.0,3996,49.0,49.0,196,1,1,0.0,0.0,0.75
1e11762b630841018516ef46ca81b5a417cb5ead00b7a72f6eb72b6978b15eab,21,1000001.0,1000001.0,21000021,737.1,499.0,15479,53.76,49.0,1129,0,0,0.0,0.0,0.0
1e3c98cdf3580eb2ec56409d70f02d844126fd00681a3d8e00d66e72321449c0,1,750000.0,750000.0,750000,54999.0,54999.0,54999,349.0,349.0,349,0,1,0.0,0.0,0.0
1e41578a28188968b5d3e583fddb7be6db2bbb04c172726316b54d3eec241af0,7,557143.29,300000.0,3900003,3784.71,2499.0,26493,49.0,49.0,343,0,0,0.0,0.14,0.0
1e45b89e29553e2c3d92ff798d1df11b1037d34e62350d2d36ef62eb52532eb2,3,30000.0,30000.0,90000,6165.67,6499.0,18497,82.33,49.0,247,1,1,0.0,0.33,0.0
1e4a0bbfb6f1de29964806aa600bfa3dc6ce4038a0e907ab37fe2ddbab67fb08,5,710000.2,750000.0,3550001,3499.0,1499.0,17495,49.0,49.0,245,1,0,0.0,0.0,0.4
1e557019916e73509facd098cf6c20d1448b07ee3c37fee8f17ba157733a3040,3,300000.0,300000.0,900000,12165.67,6499.0,36497,182.33,49.0,547,0,0,0.0,0.0,0.0
1e63ddc6ba4f645db27c07b77c0b5b7630234132efe4116ba7c6fcdbe50ccd0c,2,0.0,0.0,0,499.0,499.0,998,49.0,49.0,98,1,0,0.0,0.0,0.0
1e7b15f41741efef7ed6e2f5eea8ca4eb18277b0571f2e73c8051de695e9c804,2,1000001.0,1000001.0,2000002,999.0,999.0,1998,49.0,49.0,98,0,0,0.0,0.0,0.0
1e7f43d020309416aff0527f31a99e460ab8ae2d6d0379e1cbe2412e76952d17,1,1000001.0,1000001.0,1000001,27499.0,27499.0,27499,149.0,149.0,149,1,1,0.0,0.0,0.0
1e8475ee578079c564fe9218e0488dd894564c416944f79f3c3fb06326923b2e,42,650000.5,650000.5,27300021,7546.62,3499.0,316958,51.38,49.0,2158,0,1,0.0,0.0,0.0
1e8e19a131dbdea0a073fa13d4b196743c31f925db4c3461345d41d8a97c8335,3,126000.0,75000.0,378000,17499.0,17499.0,52497,182.33,149.0,547,1,0,0.0,0.0,0.0
1e9a52034412292292403661d5e64073683bf64971c0fe3abeadc0ee3bebfe86,5,240110.0,300000.0,1200550,7499.0,3499.0,37495,289.0,149.0,1445,0,1,0.0,0.2,0.0
1e9dd2fac5ff227099daa417c0818803340cc294ec2dd474adb3a18ff7d7ac88,33,969697.85,1000001.0,32000029,561817.55,474999.0,18539979,10362.64,4249.0,341967,1,0,0.0,0.0,0.0
1ecf81b4bfae9d92c95f59efc8460f8b0c065bd558d88912da3dd17ea2941977,110,558273.11,300000.0,61410042,8971.73,5499.0,986890,54.45,49.0,5990,0,0,0.03,0.17,0.0
1ed431c1aa55b1b6541b1f38401bd96f864791daaa1c8beb1ac576bf6270c5c2,28,214660.71,300000.0,6010500,18481.14,17499.0,517472,209.71,149.0,5872,1,1,0.0,0.07,0.0
1ee6e04afacaccc8783f551ed4075b8428c965fab12c40b1e806476446d3a944,144,868490.6,1000001.0,125062647,11363.58,2499.0,1636356,128.86,49.0,18556,1,1,0.01,0.5,0.51
1eec9611d5328118b5f87f33039e8b86f50dc0b31893558ad350cf142903814f,1,7500.0,7500.0,7500,3499.0,3499.0,3499,149.0,149.0,149,0,0,1.0,0.0,0.0
1ef1a3845cfc260d49e00868aae154062727dab85139bbc29654f08073feaab3,2,165000.0,165000.0,330000,57499.0,57499.0,114998,1649.0,1649.0,3298,1,1,0.0,0.0,0.0
1ef431ce3e1ee79a3670a5a7616a83a831d65c40e3b94123bf96238ddf6470c2,15,671667.13,750000.0,10075007,5699.0,4499.0,85485,55.67,49.0,835,1,1,0.0,1.0,0.0
1f092285286bde293f69ff81bf3b0fec505ba4f74f094ea17088bd7ae947ff4f,19,95263.21,30000.0,1810001,25156.89,7499.0,477981,822.68,149.0,15631,1,1,0.05,0.47,0.0
1f0dbd5f918a11db08dccce5e972815fe51f332290701a455540e0cba44f6e04,17,1000001.0,1000001.0,17000017,2440.18,1499.0,41483,72.53,49.0,1233,0,0,0.0,0.0,0.0
1f0ecd49dff2186c202f646f27f7f362685572b682900e21482ccaa162bd600e,1,300000.0,300000.0,300000,4499.0,4499.0,4499,49.0,49.0,49,1,0,0.0,0.0,0.0
1f1e4d6cd4bd3579f7bad1728a05aed07601ac3f9cc576475d5cb5a90be379a9,31,1000001.0,1000001.0,31000031,114289.32,32499.0,3542969,4434.48,1249.0,137469,1,1,0.0,0.45,0.0
1f36772d022f2f76c917c00460ad1924e681a0b99fac85af57f8f70194b4d89d,18,406141.78,300000.0,7310552,121832.33,48749.0,2192982,1790.67,599.0,32232,0,0,0.0,0.0,0.0
1f3a7a6cc757e2ffb686207be7d2d9cfbafde02f32a7148f47d04c28895e85a8,1,550.0,550.0,550,499.0,499.0,499,49.0,49.0,49,1,1,0.0,1.0,0.0
1f431bc447930bba636b644b1b9e28956d09467bd0bda7dbc961a1f10d2dbd0e,2,300000.0,300000.0,600000,406249.0,406249.0,812498,1399.0,1399.0,2798,0,0,1.0,0.0,0.0
1f44b12b576dca3ec4934b1243dbc395b77bb9b50c9f136b2d0ca888acf1618a,19,161428.95,550.0,3067150,19235.84,499.0,365481,312.16,49.0,5931,0,0,0.0,0.21,0.0
1f588434e4ae7c70f16bfe10e70c84b3efb27a697a7e3d7a53edaf5841a3c552,40,225300.0,300000.0,9012000,38711.5,12499.0,1548460,739.0,349.0,29560,0,0,0.0,0.1,0.0
1f710356b3c33d260ff1e515f47155151b66adbf77e1a01236273bcf7e52b65c,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
1f7afc5b88fbfb7fd22f94c86ccaead226a29ecc68c47c79f537782b94d29d7d,1,75000.0,75000.0,75000,64999.0,64999.0,64999,149.0,149.0,149,1,1,0.0,0.0,0.0
1f89e955c72c6966e311806287d289eafbd295332afb2e28706824b750aea43e,1,1000001.0,1000001.0,1000001,3499.0,3499.0,3499,49.0,49.0,49,1,0,0.0,0.0,0.0
1f9444a8dde2865de38c74630f76702b4fa6cce01cca72a07405f700d7a84a35,1,0.0,0.0,0,12499.0,12499.0,12499,49.0,49.0,49,1,1,0.0,0.0,0.0
1f996e9071d2352be37903e6d68fc46a09775a3eb596e01eb031ab949a74edc1,1,30000.0,30000.0,30000,2499.0,2499.0,2499,49.0,49.0,49,0,0,0.0,0.0,0.0
1fad562c475b8df574a528283882b9ec33ef1427d2e0adad414a6b34c0b419dc,1,30000.0,30000.0,30000,27499.0,27499.0,27499,349.0,349.0,349,0,1,0.0,0.0,0.0
1fb0acac0288c3a25c54e42e3b9e693def4e72e89dd734ab22b9abb75f7dc353,2,0.0,0.0,0,3999.0,3999.0,7998,49.0,49.0,98,1,1,0.0,0.0,0.0
1fb7b429a61532941d5cdc751fd779c838c27b7bee91af879c7fe4543eea4469,11,1000001.0,1000001.0,11000011,18044.45,7499.0,198489,149.0,49.0,1639,0,0,0.0,0.0,0.0
1fb9d6006e7e11d1a3a258c3bd1681d56327c60b11dcc5b1810d66a56aa14e30,2,750000.0,750000.0,1500000,4499.0,4499.0,8998,49.0,49.0,98,1,1,0.0,1.0,0.0
1fbc68e8f007e73aa4fb638776e865629605a4197a461c5dea44a79b52bf70dc,163,123809.82,75000.0,20181000,27057.28,17499.0,4410337,1002.68,549.0,163437,1,1,0.0,0.0,0.0
1fcb7bc70ed917c1d5ad80d8d81ce19b22106738729c5accfc673fd47af08a79,91,56758.24,7500.0,5165000,4801.2,1499.0,436909,58.89,49.0,5359,1,1,0.0,0.0,0.0
1ff8e3db2f913e536f31d4160c5c969f26055341cec86d8c6f74e0df86a86f24,1,750000.0,750000.0,750000,274999.0,274999.0,274999,2249.0,2249.0,2249,1,0,0.0,0.0,0.0
2012957717c62196d7dca5f2114562b24cff318243a4209054816186166b310c,1,1000001.0,1000001.0,1000001,224999.0,224999.0,224999,349.0,349.0,349,0,0,0.0,0.0,0.0
2039b56120c2512969297985c8444dcc42a13c47162360e76cf8c553a103ff82,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
204cbdaa2092360777d376e2700a1abc9e7bdf9da0b96a9bcad18a35c282477d,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,49.0,49.0,49,1,1,0.0,0.0,0.0
206850da976fd23b408eeaf37842cf90319729cdb15f33bd97e0ab8e33f91b6a,2,7500.0,7500.0,15000,7999.0,7999.0,15998,99.0,99.0,198,0,0,0.0,0.0,0.0
207b5726008e3150f6d554cfd738c6de886682159e0e2a26c2ae4039079f84d1,643,643896.33,1000001.0,414025340,2223.73,499.0,1429857,105.61,49.0,67907,1,0,0.0,0.06,0.0
209ebb1522e0bf9889f0d7980d45b74f136e1c37245dbcdf91f611eb51d2ef59,2,30000.0,30000.0,60000,104999.0,104999.0,209998,699.0,699.0,1398,1,1,0.0,0.0,0.0
20af48f7e9b8c895afdab0bbe5fb1b3a73db0b49f900a324f2ff17c252eed4f7,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,1,0.0,0.0,0.0
20afe92de013774eb4fb59d95d3227ecd3676d02bf8f83dd95ad3967e9747482,1,300000.0,300000.0,300000,17499.0,17499.0,17499,49.0,49.0,49,1,0,0.0,0.0,0.0
20b127dd055f26dff9e3b4e5877fc15ae33e6e86f3a08983525132d3df76f1df,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
20b4908c3d257aca8b6ff818975f2c70fc4000e516b36f17762092678d05a71e,2,30000.0,30000.0,60000,164999.0,164999.0,329998,3874.0,3874.0,7748,0,1,0.0,0.5,0.0
20c16200a245dd4b43065d4e34e43342b25be01030c8a3821238808563eefacf,1,750000.0,750000.0,750000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
20c7c3b8a480f65769828b7f38c913df894f01f350b7a64db5bcfa812e9a9c93,53,36066.98,30000.0,1911550,4225.42,499.0,223947,99.94,49.0,5297,0,1,0.0,0.06,0.0
20c83277f97ee82e9504f70fbf322e3a8982bfb2f0270f16a70ea7da47faa3b1,1,0.0,0.0,0,3499.0,3499.0,3499,149.0,149.0,149,1,0,0.0,0.0,0.0
20cb767d187e2516060843cf6222e7905f71b6ccbdfafb1d3ba17824de89d578,54,39561.11,30000.0,2136300,36526.78,24999.0,1972446,679.56,399.0,36696,1,1,0.0,0.0,0.0
20d0aed7c8c57059b1e0924667a589a8fad52a2d9bbeffef11ff7f715803e685,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
20eba4fd42d13c0b2158fc9f97dffe0d99feaf9719572db4fa9f35836acb3228,7,139285.71,75000.0,975000,6927.57,2499.0,48493,134.71,49.0,943,1,1,0.0,0.29,0.0
20f2d81803d3509158bb46d7a5a262971a5c9956282acf1b72288dee8f2cc2ee,1,30000.0,30000.0,30000,5499.0,5499.0,5499,49.0,49.0,49,0,1,0.0,0.0,0.0
21081a40327d313e4f7219922b31f4cef15b7e7d0514ddaf1c188cdf0a2a62cd,13,1000001.0,1000001.0,13000013,46268.23,27499.0,601487,264.38,149.0,3437,0,0,0.08,0.0,0.0
21205a5acc3a5052995c77617a6c5671a619b22efc135c5f413b79a2848afb7e,6,883334.17,1000001.0,5300005,219332.33,194999.0,1315994,4915.67,2199.0,29494,1,1,0.0,0.0,0.0
21263e947425c71f147b1020ad7f70cdba92265a999442090fba66871d661647,10,1000001.0,1000001.0,10000010,261249.0,224999.0,2612490,3249.0,3249.0,32490,0,0,0.0,0.0,0.0
212cfc59c5cf88fed8a69de79a345c4649aa817797df64c9e422cde7a3867fb5,30,24805.0,30000.0,744150,14215.67,1499.0,426470,555.67,49.0,16670,1,1,0.0,0.87,0.0
213140df0730e2b8a856fc1e63a88363200564117a59a5c0edda05890a732f8d,1,300000.0,300000.0,300000,1499.0,1499.0,1499,49.0,49.0,49,1,1,0.0,1.0,0.0
21436d7a0e8c858ff1a4fa327b70852cc37e078f937f33d36a2fe05f3917ceb1,2,1000001.0,1000001.0,2000002,503249.5,503249.5,1006499,56324.0,56324.0,112648,1,0,0.0,0.0,0.0
2145a75f98b03d6134a286f9236da74db39828b97aa667be3855557eba4cc761,8,751875.75,1000001.0,6015006,5624.0,2999.0,44992,111.5,49.0,892,0,0,0.38,0.0,0.0
2177dddf580ba013f7506b27f44de7c91a7b81e6395de585ef15fe2af01b501f,1,30000.0,30000.0,30000,12499.0,12499.0,12499,49.0,49.0,49,0,0,0.0,0.0,0.0
2191cffa953de1648d0049713327fe4abe7d4a87a535adbd554d023651e40a34,2,750000.0,750000.0,1500000,418749.0,418749.0,837498,1499.0,1499.0,2998,1,1,0.0,0.5,0.0
