source,id,retweetCount,replyCount,likeCount,quoteCount,viewCount,advocacy_msg_type_illuminating,issue_msg_type_illuminating,attack_msg_type_illuminating,covid_topic_illuminating,economy_topic_illuminating,education_topic_illuminating,environment_topic_illuminating,incivility_illuminating,fraud_illuminating
Twitter Web App,2a230a8f7817e793a29959322849256fc5c533c940a74305716447047886d680,467,79,1585,11,41865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2a284f70a251b17c0775677d5a68dba6a06db398d159bd31a41337168e14b7ad,1365,654,4877,109,318991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a297d11ed19d20d11b56fc8c5cd6921d5b895c07b4d39f7aa7feb70d3df5f8e,624,306,2331,63,645753,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a2fb080005a289c51baca359bf9654e2cad0dcce903b169c0b837fdc2e01ef3,1248,209,3184,144,244190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a32fa10d45628353db87cb4a1ab5b506e434c796d2b2a91cf1661260781023b,2949,159,15696,55,770506,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2a4045daac5da00c09fa14d405d611a0d9c19cd450f37cfe482705e613110a4a,0,1,15,0,1294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a4a5120a0a72675c5f9cdbc735321a3f2fe64d00ce69c7c60b75b61e0d46f10,422,107,1142,16,41590,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Twitter Web App,2a4ccddb2bb376628981713e19c591e5c75c8d590e0596df69f4d8c470bf14cf,200,342,992,41,64503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a4d703688d390797d1adeca6a7e1a2b41ce5533d239b1c8eb1d80d9239ef991,989,673,6337,48,296286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a53b323810e829d95e9ae9c87ee8d8ceb4120d30a33efe3f7524cd9e84b3773,4897,3333,24475,247,1129619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a58b3c42178da8c870e7e7ad6b5a4396a84f707cd771f665e23b9faea8a4d66,5576,5695,27380,561,2900122,,,,,,,,,0
Twitter Web App,2a5c7855ae072d080e987276f0d04705bc1e90303bd9b58d8f5b359384d2bbe7,350,56,1077,3,86241,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Twitter Web App,2a64311b1e90661365f89b06bbfe576871b46be3479c9943fee7e8d804a76410,278,278,1906,31,150026,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
Twitter Web App,2a690618b7abb9e8c002161a8e54e4b829421fc62cb049842b5873b3bf413b13,287,117,1005,13,35898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a6d9435ae02646d855fb7b6860f1ba12bf5450b4b6415ec47e5a45be578b546,213,83,539,7,28640,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2a6e25f424f36c7686454ade67ee9732c025262f2546db203edd3b8528a24385,1769,85,2659,66,111269,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2a7b16e1520c61ce86ce6a9502407e05fbd4cde2a63dea3d40169faef67894b2,297,143,1369,10,84267,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a7cf118a495383fbe51a167c381e75eac840786d7056b7b283a89985256ae89,1,1,7,0,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a7f695f9b99b4651a6d7dcb85bee10549d97010de44e5a6191e7d3b80aa6dd5,461,126,1887,28,112607,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2a844bbab5b484076e3f34a4593c62343f6567f300a44279c02fea9e699ac506,167,446,1265,49,102119,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2a8ae25f5a1971833847336eae280a219c37cdd11b21db7ff8c690647c0bacd1,2447,8637,11163,303,809188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2a8dff58f01507a900ec1e0fd5b8c2a03b0b13c4c1ad0cd277f091650f6f7157,250,94,1717,8,97987,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a8e246848f6acbae039385db098936a75d3195612cae72509fb62d9c59daf3e,1008,77,3430,14,131122,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a8e3e5af318a26f1fdf4f3f51fad49bd46e77be6d838453fab4a5081dfb7141,258,99,760,18,41674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a8e692ef991e6120c8ce32aae86d79d9bc213e89e38150e856f71a427bd98f4,1236,560,3370,192,318647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a8f563904e1c94cd8516a3580274f6ccba8fed20438974768cb71c0e0633006,5,33,66,2,5672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a9218a4f093106bf9e416354ae2be8eb5ae95c695c51db618f4531c470f9808,2234,1925,17427,299,883586,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a943c1ad6008083d4d2e02c2b4a3c2da28d34d97b75d8522348ddb9143e4706,540,231,2925,38,104209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2a9fde15dbac9363c746b7be1b2522faa9b80d14a57040f932fb6957836ec41f,26,103,304,12,12288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2aa0285341e617e1db248752314ebc5e0ee1aaba922c4cd83d3f1d219418c81e,1670,516,9158,130,431266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2aa143e989ef928d2b850d2ddacbd785bfad2548e29ce5fef1e1ef1bc28aaf4f,221,41,529,6,43278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2aa18ad22631e60a06ccb079ff08921163f1624b5f787c2c21ba2caa88528e71,1100,3519,4965,175,1396825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2aa350446cfdf69982368cd57704f37694de098126ab6989f2082882bd253615,1245,151,2875,51,66717,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2aa51464751215baa218adb2875ea4470efbdaca2ec0fbfc10713ed403f07645,3231,1333,15595,284,375322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2aa8040b93aee55b9037a89b6296c1b7d2bda28c6cafbc1a207533e67d5e66a4,3202,1139,17835,190,540337,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Twitter Web App,2aab7a48afc97a56cb91a1e8bafcea0715055913d03be3c610f58c3667c1c274,862,319,4253,61,345798,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2aaf027c3be8c6af58ed5ea2947b925aaec5470c73b8a9949d13ef36ca743516,942,553,3348,67,168017,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2ac694a6e19b75d54948eeaed67e597aaefa291edae553bea2bfd13ac83c2a14,0,2,2,1,2171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2acbc65e9c667fda26cfa99431258e3406307b06248b43c74d8c3f0f4bc6c0bc,2916,253,10267,47,256712,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2ade1c99ebdd3a87a0e1d439d753ee9c81bf28321c5439ed666151b539b1f91d,127,28,435,1,23454,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Twitter Web App,2ae3bb8d88ec2622da680da8588bee5813edd49a78597bcd879ff21bf255c1d9,1335,418,4231,47,490926,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2ae40919a937111398dbbef5aab0d1a4bf473ab3ef2b3ca67d83620a3add56c9,42,98,440,6,32586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2ae62653c9bf824e5dc0b9afa03c236ffafba84dad1428eb95a40d4c46d53dba,10146,2830,66929,176,1055137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2aeb3d7c64bad28ed4d6bd1c7dd3fa5d14c9bfed63aa1f69c408e802dc5f95af,277,197,3977,15,239940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2af208b49e220b407d4ec64842e6b4da98bd62539183c994b2f0770e6c735f1c,1050,57,2145,21,42129,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2af3136bb0ad23bc2d443589a7a01825530203d7b02653deb38dc7d31fd2afc2,129,114,621,14,86086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2af48f492405b0ba15034c7b25d799c2ae4e3940e93e59506d65cf3c03539669,240,65,861,11,35553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b07c6b3636fe5783675002472550b1af67ece1f56c123babb9359990dcfc1a0,692,498,2651,116,135252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b0bf948f209c6ca56bef66ac37902a4314e141ff3ef3bed74923bd254c52d9f,399,55,1400,14,78336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b0dada2d0119ef216616a2daa756ba80f225305b983adfcb2064edd4deeb0c3,523,139,1728,24,54498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b1106144a48cca5870bb5fcff9582d9109ad9b6e691f0c14933dcf161efadb3,0,1,11,0,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b11d0ab7016c7e9b84982229a8a48d67fc69ba3dd1bbf16c8899ac272193bc5,6945,1550,15232,220,306301,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b1903da5ae3a757d203a7f1e21444c9cf75d8419240a1af4bf868b3bfeaccdb,145,87,785,19,43768,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b196bdce103eaff3adb06e067829a34ae0fc0001bf0b09d2cc53c1a4d9b2d0a,6485,1026,28791,272,1373457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b1c16470a11de9021aac5a6b4dd20904249d0a8ada6b4d9da9877a03251b6e5,664,75,2255,13,65743,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b1cc351964377f6bc990ec077c1e270cc4234f799fa5b5f510fb495f7fd132c,1305,111,2581,33,59007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b1fa8f701cd0cdad9c1843943e0006a8ba403b8dbe0c9ec5e17c15dd52409ab,238,117,1707,13,203043,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Twitter Web App,2b22b60e1e92e96a7e1b93be113f11d64c44654c32ac2aa6ad39d55fed7b7924,511,69,2176,12,74350,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b22bfd6ecb674da49c3d380b5184db3aba45b6786bca969621c37101b851b36,7,5,56,1,3727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b32b4bf9d03d156097728f6f5686382e78541ba8f94c2168f0a543a47d13c46,46,1412,591,114,221383,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0
Twitter Web App,2b35eaa199503e01e913a4fc31889164d207b8c69da92b9175ae74325ee9922d,912,158,2427,31,84986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b3c67a0d912c58bb394094c8454876d64183f307cfc71ca9aa34a2808d4dcae,3603,396,11427,87,208865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b3e66a4476e77f57e7d2be6e6d948b04c01217d45f5550b568afbada15346eb,567,152,3520,31,259239,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b429c6bc195d2b31afa938ce7cb735edc075eb9f087e754d6e64fb9d6cb65e1,692,191,2811,32,64002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b438bdbf0500cce6a868b0b4ce230eb42e6593b78ac60a22e8d0849ddc9cca3,130,143,1191,8,77558,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2b4392c53b1eae6f897b72863a90b41521506fc9f235de53b84e29c7720d3015,0,1,4,0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b44485a1d55d3d260e7d86560c2c733b703065444744d15409d8fbafeb12330,1167,1022,6034,81,620348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b44f58430304d2fc244ccd0b526c9522b782461200b69f1ac4a055c990fab34,1034,1367,24797,124,952055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b4682e6284b6ed75d1233492299ffa4851ce478a15d41ef091b925bbc0ecd77,872,971,5709,102,412849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b4c4d2c3eae8ebd211ba22637aa8fa9223349ee7932bf6d025617e417abf155,2112,179,7007,38,90738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b4f31431ea7c583f66b16eefb4887b6b55549d02f2699b064d4ce9195f41299,914,85,3660,21,54009,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2b545312021ee5f0fa6723305936fc082abae64a9deed4711de2e203064ec62e,213,45,644,9,27062,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2b55cab8c8dca1141de5635c4c44f4f6a9e8b0352353e10eba4a31c054d7c732,180,48,420,7,40563,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2b56d1c3e83fd19aaeebe93539342a717a38880baf4b7618697758ee11810824,249,35,632,4,25451,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b593056a723081687103bb3450cbf7dbe72ba0be497f1e0df62a8fdd22cb4e5,71,32,173,5,12777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b5c87a6ea17a6e08ba43c71f099de20df3988b808188fefb5a2dbedd0e77d30,0,6,32,0,1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b5c8ac67d59cec12ad7676884603b81dc0a1931eccbe8387b75060a0c43b7f5,300,143,1258,15,39342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b5cd48d167f6af32a9875f8961daf6fa80975930076f910e85c26359ce9881c,392,175,1073,37,55777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b5fe213c440eeff1c16c7437fb473a7dc85e1bcb3944cbecb5b12e9ac4f5b26,172,43,570,6,34643,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2b65d3407f79f8b6bcb2a91457020f8b3b51cc7c635af2ba5b46f71331f7b0e6,1207,185,5671,19,69992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b66f0e191c95e4d31640ebc20c857d3e7869ae792c2b40d926dc64f6ae25789,17,177,154,16,27287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b68d1565da08ba3e9dfe46d9caaab594083c9b9611362de486231d70b466b96,623,165,4755,14,163417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b73244c722f40e36c9b3b6312ab1e8c9dce187795c151f60b532eea70b04d9c,945,287,3914,74,174233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b7ed3ec61cc893d3d13d585c42d3dc7f5a42cb8a0578348f61c62af4ff439ae,6,2,24,0,5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b7ed4bc2ece541ddda39d17d8eb47957518b9eb7f0e26e9b5a5235304645601,141,44,433,4,23366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b8b422cffa7f7235a90f151a9bcf2a7367b176bad9e2a61407ef6e272fd2716,216,52,992,7,49001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b8f1f35329e755b4e5f7dcdc9380b6c9b24b48321327e321e0a78190c289cf4,409,97,1341,20,50745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b8fb88caedbbddcbc3637b4bf7707e1a2e7dc58459d160b06a43a093e844836,154,91,1446,9,93888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2b9f8074bcf8ecf9203f878a27da91aa0caa6ae2cc1e06d49989f2b2a80fd68a,162,63,592,12,66533,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2ba0a27e6035203e4ab3fc0d7ebfdbefb276accb4bedd6e42230ef85637a56af,146,95,816,8,56043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bad120616834f9689596ad764a17e710e2f3addd9f64e5f6a58c9ba7570c307,20,43,242,6,8682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bad3b2e09f6f452f2d75d72137b91123d63e093ec3a4df060655c6d955d095b,438,85,1339,19,82075,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2bae0bd3be8b0c5a5e76841b6216f11fdeb1ba83e01a1033c4898af033618a52,480,120,2505,17,52873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2baf6207b4b20b924102729c6acdb18252ab17f076f4b3aa7770ffd9c7210144,1,9,37,1,8384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2baf8e211a859425b8435bbfc3cec923fe4a3716c061c8936f5de4c95d76585d,246,54,776,2,28794,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bb55250f3979874a9a51da607f0e88d2535f262c2db5df4ba22b8484d512b20,547,58,2451,8,102154,,,,,,,,,0
Twitter Web App,2bb581c445ef8612538cc9bf535b29fda37761049419e4968957413f0d3df25e,440,72,1541,15,89609,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Twitter Web App,2bb61447a743397ba66cb5c518fa216c38ca54aae90d39cb5b56ce0521994d15,232,59,835,4,43552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2bb7f82942ee47b0c1f039b856a1c6860ed49409cb210c7d784f9af8674850b1,284,204,1671,17,187559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bc33fe00046efbee1827d75f898707cabeb915df2b26506ba3996b58ad0c601,2890,1123,19367,244,1821232,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bc4d0713fe4ae193b7247d5cf547c0f85ae9c30cc51342a164ec0a7b896a2f4,239,93,625,5,41525,,,,,,,,,0
Twitter Web App,2bccea86f4f0079c2bcdb6d900c05cd34a9be9fafbb13e474bda1452f82c746a,306,784,1517,542,1034044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2bce5f662f0af1c05d9f2a4f4505b3cf49246d1f7fb889562b382e4a628c7964,1727,127,10993,43,338290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bcef105e27df46baee2102a0f5737014abb1278033d72d875c4a69fb6fa023f,247,53,958,11,27251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bd036aa362437fa64d9f7d02698438111200bc507cde2bcb18fa634d60139c5,809,356,5819,37,373809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bd237fdaa5d86e33029d5f2e8a86ffc76b860c8fab699129f61cec92cbab2e8,1083,446,4068,207,350274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bd28dd76956e29ebb30233966c5b2e7a3eea82aa43511d19cc3403268f9b271,3381,334,4805,122,148351,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bd2a658d86853baa9002d0c86d50f55fa7e0fbdff4ae94f62a8a7fd6bd71f5b,1048,292,2712,52,597684,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2bd391a065d0a6bf7e968871a13dc05798beb150db13d53c9ca010949bd9f3b8,257,60,639,3,31523,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2bda0e9d32b466579c795e5a0892adec7e01a23c164f00debc451f098852ec02,318,371,1130,55,159120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bdbc3d827c9627caeba44e89b32f905943bc06f095ea0306ba1367ecc60cd08,1900,223,5293,117,204608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2be083a441f89699b4e8ff2dc909da2b857dad0846b9f3d5716d32aaddf20b69,289,37,813,10,38803,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Twitter Web App,2be2c6e54ad7519b159b8450f104ed7c8087cf34414468586b885431d496a52e,1596,225,8412,42,178029,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2bea095f38d36a85faa9766e8b1743039af191672bc1188abd5088897f59c417,6998,940,40518,539,1170193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2bf10e28cf4423428e8999f392fb877235f6d6a0ae7d22ba75c784e0003ee9fa,579,309,4243,27,274336,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
Twitter Web App,2bf259aec8f2ec7293d44eae2904cc9e345711ec2c9c263dc02456925ab750a0,1420,120,3702,32,100594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2bf5b73d570189073effd28ce926aeddd0b56fb3fd87cd0acf244d064a379d6d,84,267,905,12,31659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2bf65dcb2396d4fd27b30c88a2aedb0bd85b8275cc61c70ba15a6b49b365c013,155,527,1932,30,112450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bf7920d1857a85625c6cd4d6c5a8cd21e8d1329d2a117cf0a4421056cb5a36b,28549,12190,127376,3552,16101508,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bf881953253303a05c18e7f5421fca8afcc049e6fd56dac5810730114ff6156,49,37,652,1,71038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bfd661fd5dca7b1b3b54d1d5043b5465b6e025ceb6d04dc5604bc686db1f470,176,26,907,17,48661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2bfdc5a74cf2968a303b926eb190294eb598f96a109d5a9831d2d9441474e2a3,891,157,2608,14,96544,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c090698debf2359637c3b4fc6608018770bbbaf5065b083be7907ac33729ef4,114,100,406,7,40415,,,,,,,,,0
Twitter Web App,2c0971047b07335225515a3c3284477f28e6c847ace7f18cd3c103ece566c64c,1624,46,9130,17,116453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c0d33d1369a1c67fc0cb1638567803fafa8e8ba8e69d5aa8f890bf4116c7ec5,9,3,50,1,3359,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2c1324c1aa6023a19ffd9229f430db63dcce1d5feced838f6da950b64c8907ba,1553,191,4067,34,147101,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2c15313c9942118e0430de65fe206dd2d9be99362ddb979c42d977303e1782cd,624,87,1794,15,45442,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
Twitter Web App,2c18ddcb95bb6893c2db52fb7e35b4fce269b398fba5ecb93cdc94de48717e34,13185,10600,67826,798,6414817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c1971313d52c3100c10e6549fe759b43ec84005105e6cac441c84f93d17014c,0,0,5,0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c26fb00a2c02fe95ca0627a30d0737e1b4b5994bc3b2f136eff783faecdb388,0,0,0,0,427,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter Web App,2c2f5f6dc102e44610604c41df725f6baa0fe6426d21f2696461dab05be8a358,1186,160,4145,14,71197,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c361fe8453b9f876ebd79a0a74dfb4785a5286d3e3f30d04b25c09e36b45678,490,239,2055,26,70552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c395a92aa521dbe34fe352d615c5a68b896602f6aab3a6b9790c66e62e0359b,478,51,1008,13,22119,,,,,,,,,0
Twitter Web App,2c3c16270e6516c295d41544a7ec2e8801acc982975cbb9d39eb905d0289fd13,351,122,3552,9,164647,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Twitter Web App,2c42b4fd7031782e86aea39fa1a0572ffbd77a704cef64654efe9af70c366bc1,178,683,1304,25,53620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c47c219dcb04c3f0d88ab3ff7480742e3912be754df5f5a3c970ac5495ff410,186,52,780,5,35508,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2c49ed7b066d159d480b9138388507fd66e42cf1aeaf74832531a66d193678f6,371,152,2061,7,68660,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Twitter Web App,2c4ba1dd448d644863b3d8bfec45a6fcd9b040d00a052747e768876ea3c71d69,1623,197,6090,64,217051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter Web App,2c510f8139357c84fe64e51ac35f36ae02eac4da198d3734a2ce16da4bd4ca77,700,144,3163,38,124445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c5207dbaa0d413b0dea5412a97b30fc544b9108358cd1449b26675233c63570,1306,385,8083,103,500364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c52bbe22565525bf52658c3b5e6d7998664d96fce9beaee05a3aca23f999439,602,247,3872,38,242510,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c57b36d09002289ed64ddb21c4b384fc778546580fb47a4d87bb0459caf3d16,627,306,3587,170,291539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter Web App,2c60df8a189078e954ec53ff3cc8828d1998d98ce8d5f46c85eae2aa8d118918,4694,3615,20601,255,485388,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
